,egfr_cs,smiles,proteinName,protein_dataset
185,0,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1,EGFR,egfr_cs
186,0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,EGFR,egfr_cs
187,0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,EGFR,egfr_cs
188,0,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,EGFR,egfr_cs
189,0,CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,EGFR,egfr_cs
190,0,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,EGFR,egfr_cs
191,0,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1,EGFR,egfr_cs
192,0,CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,EGFR,egfr_cs
193,0,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,EGFR,egfr_cs
194,0,NC[C@H]1CC[C@H](C(=O)O)CC1,EGFR,egfr_cs
195,0,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,EGFR,egfr_cs
196,0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,EGFR,egfr_cs
197,0,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,EGFR,egfr_cs
198,0,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,EGFR,egfr_cs
199,0,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,EGFR,egfr_cs
200,0,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,EGFR,egfr_cs
201,0,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,EGFR,egfr_cs
202,0,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,EGFR,egfr_cs
203,0,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,EGFR,egfr_cs
204,0,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,EGFR,egfr_cs
205,0,CCCC(CCC)C(=O)O,EGFR,egfr_cs
206,0,C[C@@H]1NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC1=O.NCCC[C@H](N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC1=O,EGFR,egfr_cs
207,0,CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12,EGFR,egfr_cs
208,0,CC(=O)Nc1ccc(O)cc1,EGFR,egfr_cs
209,0,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,EGFR,egfr_cs
210,0,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,EGFR,egfr_cs
211,0,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O,EGFR,egfr_cs
212,0,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,EGFR,egfr_cs
213,0,CN(C)CCC=C1c2ccccc2CCc2ccccc21,EGFR,egfr_cs
214,0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,EGFR,egfr_cs
215,0,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,EGFR,egfr_cs
216,0,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,EGFR,egfr_cs
217,0,N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O,EGFR,egfr_cs
218,0,O=C([O-])C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ca+2],EGFR,egfr_cs
219,0,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,EGFR,egfr_cs
220,0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,EGFR,egfr_cs
221,0,CC[C@@H](CO)NCCN[C@@H](CC)CO,EGFR,egfr_cs
222,0,CN(C)C(=N)NC(=N)N,EGFR,egfr_cs
223,0,CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,EGFR,egfr_cs
224,0,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,EGFR,egfr_cs
225,0,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,EGFR,egfr_cs
226,0,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,EGFR,egfr_cs
227,0,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,EGFR,egfr_cs
228,0,CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC,EGFR,egfr_cs
229,0,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,EGFR,egfr_cs
230,0,NC(=O)c1cnccn1,EGFR,egfr_cs
231,0,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1,EGFR,egfr_cs
232,0,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,EGFR,egfr_cs
233,0,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,EGFR,egfr_cs
234,0,COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,EGFR,egfr_cs
235,0,CNCCCC1c2ccccc2C=Cc2ccccc21,EGFR,egfr_cs
236,0,Nc1ccc(C(=O)NCC(=O)O)cc1,EGFR,egfr_cs
237,0,COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC,EGFR,egfr_cs
238,0,CN1C(=O)OC(C)(C)C1=O,EGFR,egfr_cs
239,0,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],EGFR,egfr_cs
240,0,CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21,EGFR,egfr_cs
241,0,Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],EGFR,egfr_cs
242,0,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,EGFR,egfr_cs
243,0,Nc1nc(=S)c2[nH]cnc2[nH]1,EGFR,egfr_cs
244,0,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,EGFR,egfr_cs
245,0,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1,EGFR,egfr_cs
246,0,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc([NH3+])n2)C(=O)N1S(=O)(=O)[O-],EGFR,egfr_cs
247,0,O=c1[nH]c2cc(Cl)ccc2o1,EGFR,egfr_cs
248,0,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,EGFR,egfr_cs
249,0,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,EGFR,egfr_cs
250,0,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,EGFR,egfr_cs
251,0,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,EGFR,egfr_cs
252,0,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,EGFR,egfr_cs
253,0,CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1,EGFR,egfr_cs
254,0,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,EGFR,egfr_cs
255,0,O=S(=O)(OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O)O[Al](O)O,EGFR,egfr_cs
256,0,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,EGFR,egfr_cs
257,0,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,EGFR,egfr_cs
258,0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,EGFR,egfr_cs
259,0,NC[C@H](O)c1ccc(O)c(O)c1,EGFR,egfr_cs
260,0,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,EGFR,egfr_cs
261,0,CN1CCN2c3ncccc3Cc3ccccc3C2C1,EGFR,egfr_cs
262,0,CCCC(C)(COC(N)=O)COC(N)=O,EGFR,egfr_cs
263,0,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,EGFR,egfr_cs
264,0,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,EGFR,egfr_cs
265,0,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,EGFR,egfr_cs
266,0,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,EGFR,egfr_cs
267,0,O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2,EGFR,egfr_cs
268,0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,EGFR,egfr_cs
269,0,Cc1cccc(C)c1OCC(C)N,EGFR,egfr_cs
270,0,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,EGFR,egfr_cs
271,0,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,EGFR,egfr_cs
272,0,Nc1c2c(nc3ccccc13)CCCC2,EGFR,egfr_cs
273,0,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,EGFR,egfr_cs
274,0,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,EGFR,egfr_cs
275,0,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O,EGFR,egfr_cs
276,0,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,EGFR,egfr_cs
277,0,CNC[C@H](O)c1cccc(O)c1,EGFR,egfr_cs
278,0,CCOC(=O)n1ccn(C)c1=S,EGFR,egfr_cs
279,0,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,EGFR,egfr_cs
280,0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,EGFR,egfr_cs
281,0,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,EGFR,egfr_cs
282,0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,EGFR,egfr_cs
283,0,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,EGFR,egfr_cs
284,0,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,EGFR,egfr_cs
285,0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,EGFR,egfr_cs
286,0,C[C@H](N)[C@H](O)c1ccccc1,EGFR,egfr_cs
287,0,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,EGFR,egfr_cs
288,0,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,EGFR,egfr_cs
289,0,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,EGFR,egfr_cs
290,0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],EGFR,egfr_cs
291,0,CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,EGFR,egfr_cs
292,0,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,EGFR,egfr_cs
293,0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,EGFR,egfr_cs
294,0,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,EGFR,egfr_cs
295,0,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,EGFR,egfr_cs
296,0,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,EGFR,egfr_cs
297,0,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,EGFR,egfr_cs
298,0,C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,EGFR,egfr_cs
299,0,C[N+](C)(C)CCOC(N)=O,EGFR,egfr_cs
300,0,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,EGFR,egfr_cs
301,0,CCCN[C@H]1CCc2nc(N)sc2C1,EGFR,egfr_cs
302,0,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,EGFR,egfr_cs
303,0,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,EGFR,egfr_cs
304,0,COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-],EGFR,egfr_cs
305,0,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,EGFR,egfr_cs
306,0,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,EGFR,egfr_cs
307,0,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,EGFR,egfr_cs
308,0,CN(C)CCCN1c2ccccc2Sc2ccccc21,EGFR,egfr_cs
309,0,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,EGFR,egfr_cs
310,0,COC(=O)C(c1ccccc1)C1CCCCN1,EGFR,egfr_cs
311,0,COc1ccccc1OCC(O)COC(N)=O,EGFR,egfr_cs
312,0,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,EGFR,egfr_cs
313,0,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,EGFR,egfr_cs
314,0,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,EGFR,egfr_cs
315,0,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,EGFR,egfr_cs
316,0,CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O,EGFR,egfr_cs
317,0,CCCCC[C@](C)(O)/C=C/[C@H]1[C@@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)[O-].[NH3+]C(CO)(CO)CO,EGFR,egfr_cs
318,0,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,EGFR,egfr_cs
319,0,Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,EGFR,egfr_cs
320,0,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,EGFR,egfr_cs
321,0,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,EGFR,egfr_cs
322,0,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,EGFR,egfr_cs
323,0,[N]=O,EGFR,egfr_cs
324,0,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,EGFR,egfr_cs
325,0,O=c1ncnc2[nH][nH]cc1-2,EGFR,egfr_cs
326,0,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,EGFR,egfr_cs
327,0,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,EGFR,egfr_cs
328,0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,EGFR,egfr_cs
329,0,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,EGFR,egfr_cs
330,0,C=C1[C@@H](n2cnc3c(=O)nc(N)[nH]c32)C[C@H](O)[C@H]1CO,EGFR,egfr_cs
331,0,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,EGFR,egfr_cs
332,0,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,EGFR,egfr_cs
333,0,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,EGFR,egfr_cs
334,0,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,EGFR,egfr_cs
335,0,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,EGFR,egfr_cs
336,0,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,EGFR,egfr_cs
337,0,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,EGFR,egfr_cs
338,0,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,EGFR,egfr_cs
339,0,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,EGFR,egfr_cs
340,0,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,EGFR,egfr_cs
341,0,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,EGFR,egfr_cs
342,0,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,EGFR,egfr_cs
343,0,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,EGFR,egfr_cs
344,0,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,EGFR,egfr_cs
345,0,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,EGFR,egfr_cs
346,0,CN(C)CCCN1c2ccccc2CCc2ccccc21,EGFR,egfr_cs
347,0,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C,EGFR,egfr_cs
348,0,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,EGFR,egfr_cs
349,0,COc1ccc2cc(CCC(C)=O)ccc2c1,EGFR,egfr_cs
350,0,C[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1C1OC12.[Br-],EGFR,egfr_cs
351,0,CCC1(CC)C(=O)NC(=O)N(C)C1=O,EGFR,egfr_cs
352,0,CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+],EGFR,egfr_cs
353,0,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,EGFR,egfr_cs
354,0,C=C(C)[C@@H]1C2OC(=O)C1[C@]1(O)CC3O[C@]34C(=O)O[C@H]2[C@@]41C.CC(C)(O)[C@@H]1C2OC(=O)C1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]41C,EGFR,egfr_cs
355,0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,EGFR,egfr_cs
356,0,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,EGFR,egfr_cs
357,0,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,EGFR,egfr_cs
358,0,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,EGFR,egfr_cs
359,0,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,EGFR,egfr_cs
360,0,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,EGFR,egfr_cs
361,0,CC(CNC1CCCCC1)OC(=O)c1ccccc1,EGFR,egfr_cs
362,0,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,EGFR,egfr_cs
363,0,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,EGFR,egfr_cs
364,0,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,EGFR,egfr_cs
365,0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,EGFR,egfr_cs
366,0,CC(N)C12CC3CC(CC(C3)C1)C2,EGFR,egfr_cs
367,0,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,EGFR,egfr_cs
368,0,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,EGFR,egfr_cs
369,0,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,EGFR,egfr_cs
370,0,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,EGFR,egfr_cs
371,0,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC.[I-].[I-].[I-],EGFR,egfr_cs
372,0,Brc1c(NC2=NCCN2)ccc2nccnc12,EGFR,egfr_cs
373,0,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,EGFR,egfr_cs
374,0,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,EGFR,egfr_cs
375,0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,EGFR,egfr_cs
376,0,CN(C)c1nc(N(C)C)nc(N(C)C)n1,EGFR,egfr_cs
377,0,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,EGFR,egfr_cs
378,0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,EGFR,egfr_cs
379,0,OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,EGFR,egfr_cs
380,0,CCC(=O)O[C@@H](O[P@](=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,EGFR,egfr_cs
381,0,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1,EGFR,egfr_cs
382,0,CCN(CC)C(=O)/C(C#N)=C/c1cc(O)c(O)c([N+](=O)[O-])c1,EGFR,egfr_cs
383,0,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O,EGFR,egfr_cs
384,0,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,EGFR,egfr_cs
385,0,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,EGFR,egfr_cs
